id,  First Name  , Last Name,email,age,salary,hire_date,is_active,department,score,notes,country,phone
214,Luca,Young,luca.young@example.com,49,107587.34,2015-10-23,yes,Engineering,5.1,On probation,Italy,+39 311-2228898
2728,  Carol  ,Scott,carol.scott@example.com,30,92267.49,2020-06-08,TRUE,Engineering,7.3,n/a,USA,
803,  Zoe  ,Robinson,zoe.robinson@example.com,47,55483.2,2017-02-17,1,IT,8.0,  Needs improvement  ,France,  
2290,Carol,White,carol.white@example.com,22,85246.78,2018-03-02,1,Sales,9.2,,,  
1485,Oscar,Lewis,oscar.lewis@example.com,33,135521.01,2024-01-23,No,Marketing,7.0,  Needs improvement  ,Italy,N/A
1925,Judy,Smith,judy.smith@example.com,46,105692.25,2015-08-20,false,Legal,4.8,,Germany,+39 399-1991544
1047,Alice,Taylor,alice.taylor@example.com,40,67924.45,n/a,1,Sales,7.0,n/a,,
1891,  Frank  , Garcia ,frank.garcia@example.com,47,116136.37,2017-09-05,FALSE,Sales,5.2,Good performer,  ,  
90058,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
1945,Quinn,Jackson,quinn.jackson@example.com,31,32690.64,2023-11-13,no,HR,3.4,Remote worker,USA,  
2287,  Oscar  ,White,oscar.white@example.com,57,111333.19,2019-03-21,true,Legal,6.1,,Germany,+39 343-2245514
2594,Oscar, Jones ,oscar.jones@example.com,63,36693.35,2023-07-21,1,Legal,7.9,,France,
90072,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
249,  Sara  ,Clark,sara.clark@example.com,49,77370.25,2016-10-30,Yes,Legal,3.0,  Needs improvement  ,,N/A
647,Frank, Jones ,frank.jones@example.com,60,61891.6,2018-02-10,false,HR,7.6,  Needs improvement  ,UK,+39 366-6079484
2306,Sam,Jackson,sam.jackson@example.com,41,86456.51,2018-07-14,Yes,Finance,2.2,  Top talent  ,UK,
2334,Sara,Robinson,sara.robinson@example.com,45,97543.02,2022-09-19,1,Finance,9.7,n/a,France,
2920,Paolo,Garcia,not-an-email,,42719.43,31/12/2022,Yes,Marketing,1.1,n/a,,
1680,Rita,Garcia,rita.garcia@example.com,57,135861.97,2023-05-07,FALSE,Sales,5.5,,Italy,  
2861,Judy,Robinson,judy.robinson@example.com,64,99347.73,2018-03-14,true,Sales,4.6,,,N/A
842,Paolo,Jones,paolo.jones@example.com,40,45606.29,2021-01-04,Yes,Engineering,8.5,Good performer,Spain,  
2640,Sara,Lewis,,60,74462.55,2016-01-12,false,Operations,3.5,Senior engineer,Germany,N/A
1569,Sam, Martinez ,sam.martinez@example.com,29,130412.4,2019-11-04,false,Finance,8.4,Senior engineer,UK,N/A
128,  Carol  ,Walker,carol.walker@example.com,60,124132.65,2024-09-07,Yes,Engineering,3.6,Remote worker,USA,
2232,Uma, Walker ,uma.walker@example.com,52,79020.29,2016-07-06,true,Finance,8.4,  Top talent  ,Germany,N/A
1909,Uma,Jones,uma.jones@example.com,57,84263.53,2016-06-30,No,Sales,5.8,Senior engineer,Italy,+39 332-1893030
1512,Luca,Jones,luca.jones@example.com,53,122483.37,2015-11-05,1,Marketing,8.6,On probation,Italy,N/A
2997,Pam, Allen ,,33,125705.34,not-a-date,0,Finance,1.3,  Needs improvement  ,UK,+39 345-3225423
1713,  Eve  ,Martinez,eve.martinez@example.com,40,100004.58,2015-07-04,no,HR,2.1,Senior engineer,UK,N/A
1731,Xavier,Robinson,,24,113595.29,2018-02-07,true,IT,3.0,,Italy,N/A
2020,Sam,Brown,,25,92266.66,2023-05-13,true,Finance,8.3,  Top talent  ,Spain,
52,Nina,Young,nina.young@example.com,38,84820.3,2018-05-22,no,Legal,8.7,  Needs improvement  ,France,N/A
1615,Yara,Anderson,not-an-email,33,94422.82,2024-12-26,yes,Finance,5.0,Good performer,Spain,
90096,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
623,Mike, Clark ,mike.clark@example.com,26,71624.06,,1,Engineering,3.0,,UK,N/A
1516,Marco,Jones,marco.jones@example.com,35,101987.49,2020-06-11,0,Marketing,5.8,,Italy,+39 335-7555515
70,  Heidi  ,Thomas,heidi.thomas@example.com,32,39165.53,2022-02-06,false,HR,9.2,On probation,Spain,
90108,Short,Row
 , , , , , , , , , , , , 
2847,  Tina  ,Martin,tina.martin@example.com,56,47822.29,2018-01-16,no,Marketing,9.2,  Needs improvement  ,UK,
1262,  Tina  ,Allen,tina.allen@example.com,47,105703.42,2018-08-04,Yes,Finance,2.2,  Top talent  ,Italy,
1186,Tina,Scott,tina.scott@example.com,28,104686.23,2017-12-05,0,Legal,2.1,,Italy,  
2462,Luca,Harris,luca.harris@example.com,25,135793.67,2021-04-21,Yes,Legal,8.0,  Needs improvement  ,Italy,+39 370-5544419
1168,Sam,Clark,sam.clark@example.com,32,88864.57,2021-04-20,yes,Legal,7.3,,France,  
90147,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
1653,Dave,Davis,dave.davis@example.com,65,115452.34,2018-03-08,FALSE,IT,4.6,  Needs improvement  ,France,N/A
2885,Carol,Moore,carol.moore@example.com,28,149085.55,2021-07-14,Yes,Engineering,3.8,,Germany,+39 349-2828477
2296,Oscar, Jones ,oscar.jones@example.com,33,33587.9,2021-05-06,0,Marketing,8.5,  ,Italy,  
2353,Sara,Moore,sara.moore@example.com,36,121872.46,2019-05-26,no,Marketing,3.2,,UK,
2675,Nina,Scott,nina.scott@example.com,39,53892.86,2023-09-25,no,Marketing,4.9,Senior engineer,Italy,  
807,Carol, Moore ,carol.moore@example.com,25,63181.79,n/a,0,Marketing,8.3,n/a,Germany,+39 370-5991994
47,Laura,Thomas,laura.thomas@example.com,57,121544.72,2019-03-26,No,Operations,8.8,,,+39 329-7891662
1706,Nina,Wilson,nina.wilson@example.com,41,90272.24,2020-12-23,yes,HR,7.7,  Top talent  ,UK,N/A
2787,Mike,Taylor,mike.taylor@example.com,65,67595.0,2018-03-12,no,Legal,5.4,n/a,  ,  
677,Yara,Hall,yara.hall@example.com,60,86533.12,2022/12/31,No,Finance,8.4,n/a,  ,N/A
2993,Marco,Taylor,marco.taylor@example.com,63,64931.84,2019-02-21,TRUE,Operations,7.5,  ,Germany,  
2533,Quinn,King,quinn.king@example.com,40,74987.72,2016-05-28,No,HR,7.2,,USA,+39 381-9665194
2409,Rita,Wright,rita.wright@example.com,55,146418.98,2018-11-20,0,Engineering,9.8,  Top talent  ,UK,+39 302-1936248
2303,Pam,Hall,pam.hall@example.com,44,126289.62,2018-02-23,Yes,Marketing,9.0,Senior engineer,UK,N/A
872,  Marco  ,Robinson,marco.robinson@example.com,28,97192.02,2019-05-22,FALSE,Operations,1.2,  Top talent  ,Germany,+39 349-6442132
713,Karl,Jackson,karl.jackson@example.com,34,119230.12,2017-05-22,TRUE,Marketing,4.3,On probation,  ,
1392,Quinn,Allen,quinn.allen@example.com,43,123020.41,TBD,true,Legal,7.3,  ,Spain,
1592,  Ivan  ,Smith,  ivan@example.com ,50,30432.42,2022-10-25,1,Finance,4.7,  Top talent  ,  ,  
1789,  Pam  ,Brown,pam.brown@example.com,58,40685.6,2019-09-18,1,HR,2.9,,Italy,
90114,Short,Row
2111,Dave,Young,dave.young@example.com,45,71361.3,2024-06-12,true,Operations,3.5,Senior engineer,Spain,  
2352,Karl, Harris ,karl.harris@example.com,50,130502.86,2020-05-12,TRUE,Legal,8.3,  Needs improvement  ,  ,+39 399-9093120
177,  Paolo  , King ,paolo.king@example.com,26,40443.29,2021-03-28,Yes,Operations,8.7,n/a,  ,  
25,Mike,Martinez,not-an-email,47,59278.13,2022-05-11,true,Marketing,8.0,,UK,  
2000,Carol,Harris,carol.harris@example.com,34,abc,2024-07-21,0,Finance,4.5,  Needs improvement  ,  ,
406,Bob, Wilson ,bob.wilson@example.com,,120256.05,2021-07-28,no,IT,5.6,n/a,,+39 314-5517895
877,Karl,Wright,karl.wright@example.com,59,90772.73,2023-11-20,No,IT,3.5,Senior engineer,UK,N/A
1907,Frank,Walker,frank.walker@example.com,,102527.42,TBD,no,Marketing,7.0,  Top talent  ,  ,  
632,Heidi,White,heidi.white@example.com,61,--,2022-12-26,1,IT,6.3,,Spain,  
932,Rita,Walker,rita.walker@example.com,53,"50,000",2021-12-17,false,IT,4.9,Remote worker,France,
783,Victor, Wright ,victor.wright@example.com,57,117439.73,2021-05-08,0,Marketing,10.0,Senior engineer,,N/A
1843,Rita,Robinson,rita.robinson@example.com,30,76820.95,2021-02-15,Yes,Sales,9.6,  Top talent  ,Spain,  
1630,Rita,Jones,rita.jones@example.com,45,116211.61,2022-05-27,yes,Operations,5.3,On probation,Italy,N/A
2157,Zoe,Miller,zoe.miller@example.com,58,108229.17,2017-08-09,0,Operations,1.5,Senior engineer,Germany,
871,Paolo, Thomas ,paolo.thomas@example.com,33,93964.83,2018-10-15,No,Sales,9.2,On probation,,  
2753,Grace, Jones ,grace.jones@example.com,23,51282.03,2022-02-26,Yes,HR,7.4,Senior engineer,  ,
2744,Luca,Lewis,luca.lewis@example.com,34,83473.75,2023-05-23,yes,HR,7.9,  Needs improvement  ,  ,+39 397-7379766
2117,  Dave  ,Walker,dave.walker@example.com,36,90087.97,2024-05-19,1,Operations,9.6,  Needs improvement  ,USA,
681,Bob,Jackson,bob.jackson@example.com,63,124576.36,2024-07-22,No,Engineering,,Remote worker,Italy,+39 327-4032275
1300,  Dave  ,Thomas,dave.thomas@example.com,56,70564.39,2020-02-22,TRUE,Engineering,4.5,  Top talent  ,,N/A
2423,Wendy,Moore,wendy.moore@example.com,44,99782.55,2018-06-11,false,Sales,7.6,  ,Spain,
2576,Uma,Thomas,uma.thomas@example.com,60,120886.03,2018-11-22,no,Finance,9.3,Good performer,,N/A
1297,Karl,Martin,karl.martin@example.com,51,58871.13,2020-01-27,TRUE,Operations,5.0,Good performer,USA,
687,Sara, Harris ,sara.harris@example.com,38,114809.51,2019-01-30,TRUE,Legal,4.3,,Spain,+39 369-6990710
1609,Paolo,Walker,paolo.walker@example.com,30,116645.24,2021-07-08,no,Legal,10.0,Good performer,Spain,
2165,Ivan, Hall ,ivan.hall@example.com,27,66386.58,2015-05-17,FALSE,Engineering,4.5,  Top talent  ,Italy,N/A
347,  Carol  ,Davis,carol.davis@example.com,39,143854.99,2018-11-25,FALSE,Sales,8.7,,France,+39 364-2146505
90010,Short,Row
642,  Wendy  ,Garcia,wendy.garcia@example.com,43,124484.87,2022-11-05,TRUE,Finance,6.3,Senior engineer,UK,+39 366-5839059
505,  Laura  ,Jones,,28,109529.68,2015-10-30,No,Sales,1.3,On probation,UK,+39 310-5111186
1061,Bob,Brown,  bob@example.com ,54,97743.01,2016-03-15,FALSE,Legal,7.2,,Germany,  
2231,Wendy, White ,wendy.white@example.com,40,128225.86,2016-05-04,No,Operations,4.5,Senior engineer,Germany,N/A
816,Victor,Clark,victor.clark@example.com,61,abc,2020-12-10,yes,IT,9.8,Good performer,UK,  
2523,Xavier,Jackson,xavier.jackson@example.com,36,37266.84,2015-09-05,yes,Finance,8.6,,Italy,+39 301-2938907
2473,Sara,White,sara.white@example.com,55,100530.23,2019-04-19,0,Legal,9.1,,France,N/A
356,Nina,Jackson,,25,109348.8,2017-10-11,no,Finance,6.3,  Needs improvement  ,Germany,
698,Judy,Wright,judy.wright@example.com,65,--,2020-11-30,true,HR,9.5,  ,UK,+39 382-6262234
1711,Oscar,Miller,oscar.miller@example.com,61,81856.33,2021-11-25,No,Engineering,1.8,Good performer,France,
2536,Karl,Scott,karl.scott@example.com,63,139812.5,2016-10-27,FALSE,Marketing,5.5,  ,Spain,
1266,Judy,Wilson,judy.wilson@example.com,36,99105.13,2017-02-27,no,Sales,4.3,n/a,,
1079,Alice, Walker ,alice.walker@example.com,,104722.64,2016-04-06,FALSE,HR,5.6,Remote worker,Italy,  
2883,Tina,Taylor,  tina@example.com ,28,80106.02,2016-08-01,Yes,IT,2.6,Good performer,,+39 320-9262486
764,Paolo,Moore,paolo.moore@example.com,58,52951.99,2018-06-08,no,Operations,5.7,Remote worker,Germany,
2890,Tina,Davis,,60,115334.66,2022-02-22,Yes,Operations,1.9,,UK,+39 358-2439420
1529,Rita,Harris,rita.harris@example.com,,116902.43,2017-09-27,No,HR,5.2,  ,Spain,+39 305-4797753
958,Rita, Thomas ,rita.thomas@example.com,42,42856.82,2020-07-13,TRUE,Engineering,7.0,,USA,+39 329-2673189
2097,  Rita  ,Hall,rita.hall@example.com,61,118486.61,2021-02-23,false,Engineering,6.7,On probation,Spain,
1346,Uma,Miller,uma.miller@example.com,51,140918.21,2016-12-05,1,Sales,2.7,Remote worker,,+39 356-9635622
899,Luca,Allen,luca.allen@example.com,62,107044.92,2017-06-27,TRUE,Engineering,3.2,  Needs improvement  ,Italy,  
2572,Luca,Brown,luca.brown@example.com,49,43463.34,2022-12-01,no,Finance,1.4,,  ,  
353,Yara, Martinez ,yara.martinez@example.com,51,54231.81,2022-06-04,No,IT,5.5,n/a,Spain,+39 369-1296459
825,  Xavier  ,Davis,xavier.davis@example.com,25,92154.53,2021-01-16,no,Sales,3.2,Good performer,USA,N/A
2986,  Carol  ,Harris,carol.harris@example.com,59,38088.16,2021-05-29,TRUE,Legal,5.3,  Top talent  ,,N/A
475,Carol,Jackson,carol.jackson@example.com,43,123368.51,2016-08-22,no,Finance,1.1,Remote worker,France,+39 348-2761653
90118,Short,Row
1650,  Zoe  ,Martinez,zoe.martinez@example.com,58,69686.35,2022-05-30,1,Operations,8.9,  Needs improvement  ,Germany,N/A
1701,  Judy  , Walker ,judy.walker@example.com,46,135428.41,2020-01-28,yes,Marketing,4.3,Good performer,Spain,+39 398-3519917
1467,Karl,Taylor,karl.taylor@example.com,40,140944.12,2016-03-24,0,Marketing,8.2,n/a,Spain,  
2741,Yara, Hall ,yara.hall@example.com,65,77885.38,2020-07-31,No,Legal,4.9,,Spain,
2450,  Judy  , Robinson ,judy.robinson@example.com,22,74630.34,2021-10-18,TRUE,Sales,1.9,n/a,  ,+39 339-1331305
830,  Xavier  ,Robinson,xavier.robinson@example.com,39,--,2019-07-18,Yes,Marketing,3.1,Senior engineer,Germany,N/A
1207,Alice,White,alice.white@example.com,50,57647.94,2023-02-21,false,Legal,5.5,  Needs improvement  ,Spain,N/A
1520,Xavier,Martin,xavier.martin@example.com,50,74708.91,2024-09-26,0,Operations,7.9,  Needs improvement  ,USA,N/A
2413,Bob,Young,bob.young@example.com,48,59981.5,,No,Finance,6.6,  Needs improvement  ,Italy,+39 333-3258459
338,Mike, Jackson ,mike.jackson@example.com,22,64158.04,2018-12-10,TRUE,IT,8.9,  Needs improvement  ,France,  
1281,Tina,Jones,tina.jones@example.com,37,65037.37,2016-05-14,no,Finance,5.5,On probation,Germany,
2624,Grace,Taylor,grace.taylor@example.com,28,52324.55,2020-04-28,yes,Sales,3.1,  Top talent  ,UK,N/A
1396,  Wendy  , White ,wendy.white@example.com,29,110196.92,2020-10-09,Yes,Marketing,9.8,Remote worker,Germany,+39 301-5781626
2932,Carol, Young ,carol.young@example.com,43,70346.07,2017-12-12,false,Sales,9.5,On probation,USA,
2125,Sam,Miller,sam.miller@example.com,39,120422.54,2017-06-06,Yes,Legal,9.9,n/a,France,N/A
1761,Luca,Walker,luca.walker@example.com,35,147930.97,2021-05-19,1,Operations,3.2,On probation,Spain,N/A
2395,  Luca  ,Thomas,luca.thomas@example.com,22,105073.94,2018-12-22,No,Finance,7.1,n/a,Italy,  
90033,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2789,Tina,Anderson,tina.anderson@example.com,61,41282.72,2021-01-21,FALSE,Marketing,3.8,  Top talent  ,Spain,  
1310,Paolo,Martinez,paolo.martinez@example.com,27,39975.17,2024-06-26,yes,Finance,2.7,Good performer,Italy,  
1580,Victor,Wright,victor.wright@example.com,24,117365.45,2017-07-07,false,Sales,9.4,Remote worker,Spain,  
2693,  Oscar  ,Martin,oscar.martin@example.com,46,74002.13,2023-07-29,yes,Engineering,8.9,  Top talent  ,Italy,
1129,Oscar, Martinez ,oscar.martinez@example.com,43,71311.43,2016-10-12,Yes,Marketing,6.3,Good performer,France,
1090,Frank,Scott,frank.scott@example.com,,94859.11,2019-07-16,TRUE,Legal,3.3,n/a,,
1748,Xavier,Brown,xavier.brown@example.com,42,118451.31,2020-09-21,1,Sales,6.9,  ,,+39 391-5873459
228,Dave,Miller,dave.miller@example.com,52,,2021-09-22,true,Marketing,1.8,Senior engineer,Italy,  
2439,Quinn,Moore,quinn.moore@example.com,34,92645.26,2023-10-26,false,HR,,On probation,UK,
173,Sam,Clark,sam.clark@example.com,53,48430.79,2019-01-17,true,Legal,1.8,,  ,+39 325-2627170
1550,Uma,Hall,uma.hall@example.com,36,129416.4,2016-09-29,no,Legal,3.4,  Needs improvement  ,,  
2001,Zoe,Allen,zoe.allen@example.com,53,63754.52,2015-11-27,false,Legal,8.3,,Germany,+39 383-4734099
90064,Short,Row
242,Uma,Robinson,not-an-email,56,116467.24,2023-10-22,No,Finance,3.3,,Italy,
1431,  Uma  ,Scott,uma.scott@example.com,53,72700.76,2022-02-26,Yes,Sales,6.9,Remote worker,,
628,Ivan,Miller,ivan.miller@example.com,40,72826.24,2015-03-13,No,Operations,3.7,Good performer,USA,  
1166,Mike,Smith,not-an-email,42,125858.4,2022-02-24,FALSE,Engineering,8.6,  ,UK,  
1890,  Wendy  ,Taylor,wendy.taylor@example.com,38,52750.77,2017-10-25,no,Legal,,  ,France,+39 320-8019638
1506,Xavier,Wright,xavier.wright@example.com,37,78322.09,2015-02-13,true,HR,2.3,,Italy,+39 373-1636453
 , , , , , , , , , , , , 
731,Yara,Wilson,yara.wilson@example.com,39,115428.91,2019-01-30,true,IT,3.2,Good performer,Spain,
2045,Ivan,Lewis,not-an-email,42,101858.19,2024-07-02,yes,Legal,1.0,,UK,
2747,Eve,Anderson,eve.anderson@example.com,28,74295.57,2016-06-13,0,Legal,3.1,n/a,Germany,  
 , , , , , , , , , , , , 
831,Uma,Martinez,uma.martinez@example.com,25,N/A,2017-09-11,Yes,IT,6.6,Good performer,UK,+39 316-2082374
2302,Mike,Jackson,mike.jackson@example.com,28,102005.63,2021-02-20,1,Engineering,4.7,Good performer,USA,+39 362-6856249
775,Marco,White,marco.white@example.com,61,36257.58,2022-05-05,yes,Finance,5.9,Remote worker,UK,
90069,Short,Row
90079,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2798,  Marco  ,Miller,marco.miller@example.com,50,41618.18,2024-06-04,1,Sales,6.1,Good performer,UK,N/A
2577,Xavier,Garcia,xavier.garcia@example.com,31,92461.13,2018-08-25,TRUE,Marketing,5.0,,Germany,N/A
163,Eve,Jones,eve.jones@example.com,61,104301.19,2017-10-03,TRUE,IT,4.7,n/a,  ,N/A
90098,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2021,Oscar,Allen,oscar.allen@example.com,51,126225.19,2022-08-06,Yes,Marketing,4.5,n/a,  ,  
2818,Quinn,Martin,quinn.martin@example.com,39,93675.71,2021-01-24,no,Legal,2.2,,,
2226,Paolo, Robinson ,paolo.robinson@example.com,26,135029.24,2016-10-15,No,Engineering,3.8,Senior engineer,Spain,  
2153,Zoe,Moore,zoe.moore@example.com,55,120313.08,2024-12-10,No,Engineering,9.5,,Germany,
578,Karl,Jones,karl.jones@example.com,57,116082.92,2015-09-07,TRUE,Finance,1.1,On probation,Italy,N/A
2582,Laura,Thomas,laura.thomas@example.com,30,58876.54,2020-08-26,no,Engineering,3.3,  Top talent  ,Spain,N/A
1194,Victor,Wilson,victor.wilson@example.com,59,75914.28,n/a,yes,Engineering,3.1,On probation,,+39 387-5675830
2906,Pam,Wright,,56,42493.84,2016-03-09,FALSE,Engineering,9.1,n/a,Spain,  
940,Bob,King,bob.king@example.com,37,137728.93,2018-03-31,FALSE,HR,6.8,  Needs improvement  ,Italy,  
1451,  Sam  ,Young,sam.young@example.com,58,142579.01,2021-10-22,0,Marketing,5.1,On probation,Spain,N/A
1678,  Marco  , King ,  marco@example.com ,31,79602.04,2018-05-31,No,HR,7.0,n/a,Spain,N/A
1646,Heidi,Harris,heidi.harris@example.com,54,120367.15,2024-07-10,no,IT,5.1,  ,Italy,N/A
2676,Dave,Thomas,dave.thomas@example.com,36,77642.06,2019-12-07,yes,Engineering,7.2,  Top talent  ,Spain,  
1128,Luca,Walker,luca.walker@example.com,31,86911.84,2021-06-24,Yes,Marketing,9.6,On probation,  ,+39 354-5317991
2351,Tina, Walker ,,29,111115.75,2015-03-18,0,Operations,5.8,  Top talent  ,  ,N/A
702,Victor,Young,victor.young@example.com,36,38462.92,2016-04-13,false,Sales,9.1,  Top talent  ,USA,
368,Grace, Hall ,grace.hall@example.com,41,67646.62,2015-12-03,false,Sales,3.2,Senior engineer,,  
948,Sara,Taylor,sara.taylor@example.com,45,61968.13,2016-06-24,false,Operations,7.1,On probation,  ,  
2143,Nina, Wright ,,60,87337.86,2016-01-20,Yes,Operations,,On probation,France,N/A
621,Mike,Miller,  mike@example.com ,51,30101.19,2016-08-27,no,Sales,3.7,  Needs improvement  ,UK,  
604,Judy,King,judy.king@example.com,65,62532.92,2018-08-13,1,Operations,6.1,Senior engineer,UK,
1420,Nina,Anderson,not-an-email,23,67865.49,2024-05-26,No,HR,6.6,Remote worker,UK,N/A
1427,Pam, Wilson ,pam.wilson@example.com,,N/A,2015-12-23,TRUE,Legal,1.8,,USA,N/A
2251,Mike,Allen,mike.allen@example.com,35,52260.27,2019-07-16,yes,Finance,7.4,,UK,  
21,Ivan,Jones,,28,101588.55,2018-11-16,FALSE,Legal,6.5,n/a,USA,N/A
627,Grace, Robinson ,not-an-email,61,117315.45,2020-02-07,Yes,Engineering,5.2,Good performer,USA,N/A
1403,Eve,Clark,eve.clark@example.com,54,143944.79,2017-05-19,TRUE,Finance,,,,  
124,Paolo,Jones,paolo.jones@example.com,36,55370.05,2024-09-25,1,IT,3.4,  Needs improvement  ,Germany,
1811,Paolo,Harris,paolo.harris@example.com,63,53004.47,2022-07-09,yes,IT,5.9,Remote worker,Italy,N/A
90009,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2596,Marco,Walker,marco.walker@example.com,24,100015.82,2023-03-26,1,Finance,8.9,  Needs improvement  ,Germany,
692,Karl,Miller,karl.miller@example.com,28,67343.45,2016-12-27,Yes,Finance,5.5,Senior engineer,Germany,
526,Carol, Lewis ,carol.lewis@example.com,46,33034.79,2023-03-27,yes,IT,6.7,On probation,UK,N/A
1200,Wendy,Wright,,58,75111.23,2015-01-12,FALSE,HR,,Senior engineer,,N/A
675,Eve,King,eve.king@example.com,41,30042.43,2017-10-26,0,Finance,2.9,,USA,
825,  Xavier  ,Davis,xavier.davis@example.com,25,92154.53,2021-01-16,no,Sales,3.2,Good performer,USA,N/A
1605,  Marco  ,Clark,marco.clark@example.com,22,135310.13,2015-06-13,yes,Sales,6.9,Remote worker,Germany,  
1084,  Karl  ,Wright,karl.wright@example.com,37,76910.85,2024-01-01,Yes,Sales,1.6,On probation,France,+39 352-1523067
351,  Laura  ,Wilson,laura.wilson@example.com,43,54031.62,2024-06-19,Yes,Marketing,3.1,Remote worker,  ,  
1245,Laura,Robinson,laura.robinson@example.com,56,55108.39,2015-11-09,TRUE,Marketing,3.8,  Top talent  ,Italy,
1231,Paolo,Jones,paolo.jones@example.com,51,54557.28,2023-06-14,Yes,IT,3.7,n/a,Italy,  
1399,  Yara  ,Wilson,,60,111216.88,2024-05-16,1,HR,8.1,  ,UK,N/A
2793,Eve,Davis,eve.davis@example.com,34,35485.17,2017-04-18,no,Operations,7.6,Senior engineer,France,+39 328-7029298
888,Quinn,Martinez,quinn.martinez@example.com,29,55708.46,2022-12-09,FALSE,Sales,6.2,n/a,France,+39 316-3503824
190,Laura,Smith,laura.smith@example.com,42,120821.73,2020-12-15,no,Engineering,7.1,,France,N/A
2795,Marco,Martin,marco.martin@example.com,43,42486.22,2017-11-13,TRUE,Legal,4.0,  ,France,
1577,Paolo,Robinson,paolo.robinson@example.com,35,140508.19,2020-10-13,FALSE,Engineering,5.2,,,N/A
,,,,,,,,,,,,
1628,Judy,Thomas,judy.thomas@example.com,31,37205.07,2017-04-17,true,Sales,5.3,Remote worker,Germany,+39 359-4397070
90075,Extra,Row,x@x.com,30,50000,2020-01-01,yes,IT,8.0,note,IT,+39-000,EXTRA_FIELD,ANOTHER
2856,  Laura  ,Jones,laura.jones@example.com,31,112646.35,2024-10-05,FALSE,Engineering,4.5,,UK,+39 394-8768138
1529,Rita,Harris,rita.harris@example.com,,116902.43,2017-09-27,No,HR,5.2,  ,Spain,+39 305-4797753
